nombre,run,dv,correo,nombre_usuario,contrasena,telefono_contacto,puntos,codigo_agenda,etiqueta,codigo_reserva,fecha,monto,cantidad_personas
"Silvia Arroyo Garza",4579379,6,silvia337@wass.com,silvia1996,QQu40qqPtgv,"+56 9 7093 2323",9378,63567,Aniversario,562200,2025-03-11,2526000,6
"Silvia Arroyo Garza",4579379,6,silvia337@wass.com,silvia1996,QQu40qqPtgv,"+56 9 7093 2323",9378,63567,Aniversario,562201,2025-07-09,822000,6
"David Sanches Vallejo",23785012,2,dasava@viajesanma.ceele,,G9eiN1S4Q,,7403,,"Salida con Amigos",,2025-02-04,,7
"Sr. Ángela Pineda Hernández",8053275,0,srOenpihe@tourket.com,Sr.hernández,4HYJcAufk04uVQr,"+56 9 7795 4376",1484,69957,"Salida con Familia",562208,2025-01-17,1179000,9
"Sr. Ángela Pineda Hernández",8053275,0,srOenpihe@tourket.com,Sr.hernández,4HYJcAufk04uVQr,"+56 9 7795 4376",1484,69957,"Salida con Familia",562209,2026/02/24,1548000,9
"Sr. Ángela Pineda Hernández",8053275,0,srOenpihe@tourket.com,Sr.hernández,4HYJcAufk04uVQr,"+56 9 7795 4376",1484,69957,"Salida con Familia",562210,2026-06-09,1242000,9
"Julio Polanco Pagan",26922176,3,julio7265@marmol.com,julio2253,bMeuRgkxo16c,"+56 9 8043 0020",8819,65085,"Salida con Amigos",562216,2025-04-20,366000,3
"Julio Polanco Pagan",26922176,3,julio7265@marmol.com,julio2253,bMeuRgkxo16c,"+56 9 8043 0020",8819,65085,"Salida con Amigos",562219,2025-12-21,405000,3
"Leonor Granado Soto",5.346.595,1,leonor3494@edubus.cal,Leonorsoto,EyyH7W1lTSc5cyX4,"+56 9 6578 1626",5752,69761,Aniversario,562225,2025-03-28,164000,2
"Leonor Granado Soto",5346595,1,leonor3494@edubus.cal,Leonorsoto,EyyH7W1lTSc5cyX4,"+56 9 6578 1626",5752,69761,Aniversario,562226,2025-04-30,266000,2
"María Luisa Soto Gallardo",23.894.523,2,malusoga@tourket.com,maría1439,7XM9tlKMdxQf,"+56 9 7456 0029",3816,65466,"Salida con Familia",562234,2025-07-24,1410000,5
"María Luisa Soto Gallardo",23894523,2,malusoga@tourket.com,maría1439,7XM9tlKMdxQf,"+56 9 7456 0029",3816,65466,"Salida con Familia",562235,2025-05-19,1380000,5
"Germán Solorio Godoy",2912651,8,germOen9800@viajesanma.com,germán4145,cq2Ka8bCVq,"+56 9 7407 7648",8807,67241,"Salida con Amigos",562241,2025-05-16,856000,8
"Germán Solorio Godoy",2912651,8,germOen9800@viajesanma.com,germán4145,cq2Ka8bCVq,"+56 9 7407 7648",8807,67241,"Salida con Amigos",562248,2025-05-11,336000,8
"Germán Solorio Godoy",2912651,8,germOen9800@viajesanma.ceele,germán4145,cq2Ka8bCVq,"+56 9 7407 7648",8807,67241,"Salida con Amigos",562249,2025/04/05,848000,8
"María Elena Loya Márquez",26012723,3,maellomOe@viajesanma.ceele,Maríamárquez,ba7e49Hk7bgZZ,"+56 2 8450 3144",9104,67795,"Salida con Amigos",562250,2025-02-06,308000,4
"María Elena Loya Márquez",26012723,3,maellomOe@viajesanma.com,Maríamárquez,ba7e49Hk7bgZZ,"+56 2 8450 3144",9104,67795,"Salida con Amigos",562251,2025-08-22,516000,4
"María Elena Loya Márquez",26012723,3,maellomOe@viajesanma.com,Maríamárquez,ba7e49Hk7bgZZ,+56-2-8450-3144,9104,67795,"Salida con Amigos",562258,2025-04-29,280000,4
"Sra. Marcos Vallejo Barajas",23086937,5,Sra.barajas@outluc.com,srmavaba,zKLtFOgZ7,"+56 9 8219 4447",7688,66829,"Salida con Familia",562266,2025-01-24,596000,4
"Esteban Valentín Briones",22484862,5,esvabr@outluc.com,esteban2664,MvXvb0OyGI9m7VL,"+56 2 6773 2828",4880,64653,"Salida con Familia",562267,2025-09-12,2655000,9
"Pilar Pineda Concepción",23980403,9,PilarconcepciOIn@edubus.cal,pilar1059,etMMF2CHI2n,"+56 2 1879 9962",4821,64663,"Salida con Amigos",562268,2025-07-26,818000,2
"Pilar Pineda Concepción",23980403,9,PilarconcepciOIn@edubus.cal,pilar1059,etMMF2CHI2n,"+56 2 1879 9962",4821,64663,"Salida con Amigos",562273,2025-11-17,348000,2
"Ramona Matías Cardona",20.925.415,8,ramona740@viajesanma.com,ramaca,t6MyXlhCs9FqEm21,"+56 2 3153 0003",5743,69568,"Salida con Familia",562280,2026-07-18,1576000,8
"Rosario Véliz Miranda",28.033.976,8,Rosariomiranda@wass.com,rovémi,pz9UCJBmNq,"+56 9 3321 8617",3397,66045,Aniversario,562281,2025/08/17,570000,10
"Olivia Noriega Barreto",9626901,3,olivia2782@tourket.ceele,olnoba,PijI23B7a,"+56 9 5699 7238",3201,69665,"Salida con Familia",562283,2026-05-25,154000,7
,9626901,3,olivia2782@tourket.com,,PijI23B7a,,3201,,"Salida con Familia",562291,2025-11-16,1036000,
"Olivia Noriega Barreto",9626901,3,olivia2782@tourket.com,olnoba,PijI23B7a,"+56 9 5699 7238",3201,69665,"Salida con Familia",562294,2026-05-09,875000,7
"Andrés Carmona Vigil",10814671,0,ancavi@wass.com,ancavi,S1veZpCMh,"+56 9 3632 2380",5798,71838,"Cena de Trabajo",562302,2025-07-16,42000,2
"Andrés Carmona Vigil",10814671,0,ancavi@wass.com,ancavi,S1veZpCMh,"+56 9 3632 2380",5798,71838,"Cena de Trabajo",562310,2025-10-02,192000,2
"Andrés Carmona Vigil",10814671,0,ancavi@wass.com,ancavi,S1veZpCMh,"+56 9 3632 2380",5798,71838,"Cena de Trabajo",562311,2026-06-18,158000,2
"Patricia Quintanilla Collado",4154721,9,patricia8671@tourket.com,paquco,7yP6g4ZO3AqN9KO,"+56 9 4196 2839",854,64866,"Salida con Amigos",562312,2025-01-14,2440000,8
"Pilar Suárez de Jesús",6770966,7,pilar3633@tourket.com,pilar4928,3Vlr87KxOc,"+56 2 9841 3258",3940,66552,Vacaciones,562313,2025-10-09,210000,3
"Pilar Suárez de Jesús",6770966,7,pilar3633@tourket.com,pilar4928,3Vlr87KxOc,"+56 2 9841 3258",3940,66552,Vacaciones,562319,2025-01-19,-492000,3
"Pilar Suárez de Jesús",6770966,7,pilar3633@tourket.com,pilar4928,3Vlr87KxOc,"+56 2 9841 3258",3940,66552,Vacaciones,562324,2025-05-10,534000,3
"Salvador Brito Longoria",11105490,8,salvador3700@wass.com,salvador389,YeS5YrdzFw9JMMP,"+56 9 2954 5523",9703,67378,Vacaciones,562331,2025-10-04,252000,4
"Salvador Brito Longoria",11105490,8,salvador3700@wass.com,salvador389,YeS5YrdzFw9JMMP,"+56 9 2954 5523",9703,67378,Vacaciones,562333,2026-04-22,636000,4
"Benjamín Pagan Jáquez",3249103,0,BenjamOAnjOequez@tourket.com,Benjamínjáquez,8SgiVN48,"+56 2 1089 8363",5017,70244,"Salida con Amigos",562334,2026-04-14,84000,1
"Benjamín Pagan Jáquez",3249103,0,BenjamOAnjOequez@tourket.com,Benjamínjáquez,8SgiVN48,"+56 2 1089 8363",5017,70244,"Salida con Amigos",562335,2026-09-10,195000,1
"Benjamín Pagan Jáquez",3249103,0,BenjamOAnjOequez@tourket.com,Benjamínjáquez,8SgiVN48,"+56 2 1089 8363",5017,70244,"Salida con Amigos",562340,2025-02-27,79000,1
"Hugo Medrano Villanueva",24.004.892,2,hugo4067@edubus.ceele,humevi,YntAPW82oo,+56-2-9535-0488,5506,72066,"Salida con Familia",562343,2025-04-19,165000,1
"Hugo Medrano Villanueva",24004892,2,hugo4067@edubus.cal,humevi,YntAPW82oo,"+56 2 9535 0488",5506,72066,"Salida con Familia",562344,2025/04/24,96000,1
"Sta. Maricarmen Ruelas Oquendo",22255490,0,sta.207@@viajesanma.com,Sta.oquendo,4bSEoOaRlc3U2,"+56 2 8393 3626",5686,65853,"Salida con Familia",562345,2025/07/24,-780000,6
"Sta. Maricarmen Ruelas Oquendo",22255490,0,sta.207@viajesanma.com,Sta.oquendo,4bSEoOaRlc3U2,"+56 2 8393 3626",5686,65853,"Salida con Familia",562346,2025-05-22,426000,6
,,3,david9201@wass.com,daquhe,u2pp69QRVN4,"+56 2 4179 4543",,68074,,,2026-06-26,-457000,1
"David Quiñónez Hernández",12248420,3,david9201@wass.com,daquhe,u2pp69QRVN4,"+56 2 4179 4543",9372,68074,"Cena de Trabajo",562348,2026-03-22,-133000,1
"Adán Gonzales Cadena",4885336,6,adOen5116@marmol.com,adgoca,F1p39nxT3kcrmrZ,"+56 9 1172 0187",4032,62682,"Salida con Familia",562349,2026-05-11,510000,5
"Sra. Lourdes Longoria Téllez",27433169,0,sra.7502@edubus.ceele,Sra.téllez,KmS7KFsC4Fg6Wtq,"+56 2 4498 4837",7993,71086,Aniversario,562350,2025-01-20,384000,4
"Sta. José Luis Quezada Alva",9455680,5,sta.2537@viajesanma.com,stjoluqual,ZBV9zLf51,"+56 2 8099 0172",2954,66832,Aniversario,562351,2025-08-19,508000,4
"Sta. José Luis Quezada Alva",9455680,5,sta.2537@viajesanma.com,stjoluqual,ZBV9zLf51,"+56 2 8099 0172",2954,66832,Aniversario,562358,2026-05-10,496000,4
"Andrés Heredia Farías",1216311,8,andrOos2663@edubus.cal,anhefa,CSzKy7etW0S,"+56 9 0785 1443",4301,65350,Vacaciones,562359,2025-08-14,1053000,9
,1216311,8,andrOos2663@edubus.cal,anhefa,CSzKy7etW0S,"+56 9 0785 1443",,,Vacaciones,562360,2025-09-10,,
"Andrés Heredia Farías",1.216.311,8,andrOos2663@@edubus.cal,anhefa,CSzKy7etW0S,+56-9-0785-1443,4301,65350,Vacaciones,562361,2025-10-09,1197000,9
"Mónica Espinoza Barraza",20488329,7,MOInicabarraza@outluc.com,Mónicabarraza,hsH1wGXutV1pZ,"+56 2 4985 1489",9682,68365,"Salida con Amigos",562362,2025/06/01,576000,3
"Mónica Espinoza Barraza",20488329,7,MOInicabarraza@outluc.com,Mónicabarraza,hsH1wGXutV1pZ,"+56 2 4985 1489",9682,68365,"Salida con Amigos",562363,2025-05-02,249000,3
"Mónica Espinoza Barraza",20488329,7,MOInicabarraza@outluc.ceele,Mónicabarraza,hsH1wGXutV1pZ,"+56 2 4985 1489",9682,68365,"Salida con Amigos",562371,2025-08-01,216000,3
"Lourdes Alonso Pedroza",7987019,6,lourdes9596@viajesanma.ceele,lourdes4316,s6bNPLulon,"+56 2 9080 6763",4668,64817,"Cena de Trabajo",562372,2025-03-20,1328000,8
"Lourdes Alonso Pedroza",7987019,6,lourdes9596@viajesanma.ceele,lourdes4316,s6bNPLulon,"+56 2 9080 6763",4668,64817,"Cena de Trabajo",562373,2025-04-10,-72000,8
"Lourdes Alonso Pedroza",7987019,6,lourdes9596@viajesanma.com,lourdes4316,s6bNPLulon,"+56 2 9080 6763",4668,64817,"Cena de Trabajo",562374,2025-12-06,1456000,8
"Natalia Zelaya Montalvo",10.318.283,2,nazemo@tourket.com,nazemo,v62X9nyYcyTF,"+56 2 8538 2924",7175,61328,Vacaciones,562375,2025-02-07,1771000,7
"Natalia Zelaya Montalvo",10318283,2,nazemo@tourket.com,nazemo,v62X9nyYcyTF,"+56 2 8538 2924",7175,61328,Vacaciones,562379,2025-04-20,1281000,7
"Natalia Zelaya Montalvo",10318283,2,nazemo@tourket.ceele,nazemo,v62X9nyYcyTF,"+56 2 8538 2924",7175,61328,Vacaciones,562380,2025/03/14,1652000,7
"Concepción Arellano Aponte",24821851,7,ConcepciOInaponte@edubus.cal,concepción6426,GV2VNkscDlsDP2Xg,"+56 2 2245 8820",3087,66178,Aniversario,562387,2025-02-21,1428000,7
"Concepción Arellano Aponte",24821851,7,ConcepciOInaponte@edubus.ceele,concepción6426,GV2VNkscDlsDP2Xg,"+56 2 2245 8820",3087,66178,Aniversario,562389,2025-07-30,1134000,7
,1487370,,,luis3095,lxlwOOnFf5HI,"+56 9 8333 8779",2490,64213,Vacaciones,,,536000,2
"Luis Riojas Alanis",1487370,8,lurial@outluc.com,luis3095,lxlwOOnFf5HI,+56-9-8333-8779,2490,64213,Vacaciones,562392,2025/03/09,384000,2
"Luis Riojas Alanis",1487370,8,lurial@outluc.com,luis3095,lxlwOOnFf5HI,"+56 9 8333 8779",2490,64213,Vacaciones,562393,2025-11-02,408000,2
"Sra. Barbara Avilés Ledesma",24187498,2,srbaavle@marmol.com,sra.3376,OJeJUN3hG3bVtAM,"+56 2 0662 8520",5589,71551,"Salida con Familia",562394,2025-08-23,138000,6
,10622639,3,,barbara5593,GWm1UzxZ,,9184,70396,,562395,,-567000,3
"Barbara Amador Zaragoza",10622639,3,Barbarazaragoza@@wass.com,barbara5593,GWm1UzxZ,+56-9-6301-0491,9184,70396,Aniversario,562401,2025-09-22,237000,3
"Barbara Amador Zaragoza",10622639,3,Barbarazaragoza@wass.com,barbara5593,GWm1UzxZ,"+56 9 6301 0491",9184,70396,Aniversario,562402,2025-03-16,456000,3
"Mercedes Melgar Guerra",568299,1,Mercedesguerra@tourket.com,mercedes7674,JtcBdKL53vbezQeC,"+56 9 6860 0761",9806,66186,"Salida con Familia",562409,2025-01-15,840000,8
"Mercedes Melgar Guerra",568299,1,Mercedesguerra@tourket.com,mercedes7674,JtcBdKL53vbezQeC,"+56 9 6860 0761",9806,66186,"Salida con Familia",562413,2025-04-01,728000,8
"Mercedes Melgar Guerra",568299,1,Mercedesguerra@tourket.com,mercedes7674,JtcBdKL53vbezQeC,"+56 9 6860 0761",9806,66186,"Salida con Familia",562415,2025-02-21,3200000,8
"Inés Terán Jaime",5540539,5,inOos8681@tourket.com,inés3563,6RnBvKRykHne,"+56 9 5742 1694",8339,66500,"Cena de Trabajo",562416,2025-02-07,1648000,8
"Inés Terán Jaime",5540539,5,inOos8681@tourket.ceele,inés3563,6RnBvKRykHne,"+56 9 5742 1694",8339,66500,"Cena de Trabajo",562417,2025-01-01,2224000,8
"Sra. Ángela Lozano Olivo",,9,,sra.8213,S6S9EYlDve,,1288,67338,,562421,2025-05-18,,6
"Sra. Ángela Lozano Olivo",5.761.703,9,Sra.olivo@outluc.ceele,sra.8213,S6S9EYlDve,"+56 9 6354 1376",1288,67338,"Cena de Trabajo",562429,2025-02-12,-768000,6
"Sra. Ángela Lozano Olivo",5761703,9,Sra.olivo@outluc.ceele,sra.8213,S6S9EYlDve,"+56 9 6354 1376",1288,67338,"Cena de Trabajo",562435,2025-02-09,918000,6
"Carlota Chacón Gómez",29982383,0,CarlotagOImez@marmol.ceele,Carlotagómez,ui6Uan7Ip5V,"+56 2 3567 6213",2203,61690,Aniversario,562436,2025-09-07,234000,2
,16628328,0,,Andreaalva,,+56-2-8005-5501,4093,,,562437,2025-05-22,-1232000,7
"Andrea Delafuente Alva",16628328,0,andrea9301@marmol.com,Andreaalva,r5uXjXZHVIJR,"+56 2 8005 5501",4093,70711,"Salida con Amigos",562438,2025-01-24,574000,7
"Andrea Delafuente Alva",16628328,0,andrea9301@marmol.com,Andreaalva,r5uXjXZHVIJR,"+56 2 8005 5501",4093,70711,"Salida con Amigos",562443,2025-03-23,945000,7
"Sergio Barajas Briseño",13282151,8,sebabr@tourket.com,sergio1984,PCcoz1a05oW,"+56 9 9798 9160",3372,66802,"Cena de Trabajo",562444,2025-02-12,492000,4
"Dolores Camacho Portillo",29095651,0,dolores6620@edubus.cal,docapo,uOP9a98Ia,"+56 9 8491 9128",5751,63978,"Salida con Familia",562448,2025-01-02,1810000,10
"Dolores Camacho Portillo",29095651,0,dolores6620@edubus.ceele,docapo,uOP9a98Ia,"+56 9 8491 9128",5751,63978,"Salida con Familia",562449,2025-01-04,580000,10
"Pedro Bustos Soria",4914433,4,pedro8594@outluc.com,pebuso,AgdlssR694J7r3,"+56 2 4390 6311",2258,67193,"Cena de Trabajo",562450,2025-01-01,388000,4
"Pedro Bustos Soria",4914433,4,pedro8594@outluc.com,pebuso,AgdlssR694J7r3,"+56 2 4390 6311",2258,67193,"Cena de Trabajo",562458,2025-01-24,1600000,4
"Pedro Bustos Soria",4.914.433,4,pedro8594@outluc.com,pebuso,AgdlssR694J7r3,+56-2-4390-6311,2258,67193,"Cena de Trabajo",562464,2025-01-14,1336000,4
"Nicolás Pichardo Delgadillo",6435602,0,nicolOes4104@viajesanma.com,nipide,9YxCmDZpp,"+56 9 0560 0707",7178,67059,Vacaciones,562465,2025-06-10,306000,3
"Nicolás Pichardo Delgadillo",6435602,,,,9YxCmDZpp,"+56 9 0560 0707",7178,67059,,562466,2025/02/17,,3
"Florencia Vigil Coronado",17485966,3,,,,"+56 9 4439 2451",8085,67759,"Salida con Amigos",562467,,,2
"Florencia Vigil Coronado",17485966,3,flvico@viajesanma.com,flvico,sA1Jxax2s2B,"+56 9 4439 2451",8085,67759,"Salida con Amigos",562474,2025-10-05,132000,2
"Florencia Vigil Coronado",17485966,3,flvico@viajesanma.com,flvico,sA1Jxax2s2B,"+56 9 4439 2451",8085,67759,"Salida con Amigos",562475,2025-09-01,108000,2
"Sta. María Teresa Rosado Rocha",11263814,8,Sta.rocha@wass.com,Sta.rocha,Nd0gHGjgTM,"+56 2 3919 1222",3860,63984,Aniversario,562476,2025-03-19,1183000,7
"Sta. María Teresa Rosado Rocha",11263814,8,Sta.rocha@wass.ceele,Sta.rocha,Nd0gHGjgTM,"+56 2 3919 1222",3860,63984,Aniversario,562480,2025-04-02,-1372000,7
"Sta. Marta Armendáriz Fierro",29702757,3,sta.5425@outluc.com,Sta.fierro,SCsAUX39wW,"+56 2 9293 2726",5234,64894,"Salida con Amigos",562485,2026-02-10,570000,10
"Mariana Quezada Cisneros",15339503,9,Marianacisneros@viajesanma.com,maquci,AbwU5LEOXuJf630u,"+56 2 2457 6351",5686,63916,Aniversario,562518,2025-01-06,960000,8
"Sta. Marta Armendáriz Fierro",29702757,3,sta.5425@outluc.com,Sta.fierro,SCsAUX39wW,"+56 2 9293 2726",5234,64894,"Salida con Amigos",562492,2025-08-03,2380000,10
"Sta. Marta Armendáriz Fierro",29702757,3,sta.5425@outluc.com,Sta.fierro,SCsAUX39wW,"+56 2 9293 2726",5234,64894,"Salida con Amigos",562499,2025-01-05,2140000,10
"Mariana Quezada Cisneros",15339503,9,Marianacisneros@viajesanma.com,maquci,AbwU5LEOXuJf630u,"+56 2 2457 6351",5686,63916,Aniversario,562505,2025-01-01,3192000,8
"Mariana Quezada Cisneros",15339503,9,Marianacisneros@viajesanma.com,maquci,AbwU5LEOXuJf630u,+56-2-2457-6351,5686,63916,Aniversario,562510,2025-01-01,288000,8
"Horacio Romero Zavala",6126398,5,,,s749v7RscQyg0cxK,,,68660,,562522,2025-09-30,485000,1
"Daniel Villanueva Aranda",876085,3,daniel3027@outluc.com,daviar,UBz8W6ox,"+56 2 4572 4107",7215,66474,"Salida con Amigos",562528,2025-04-13,833000,7
"Daniel Villanueva Aranda",876085,3,daniel3027@outluc.com,daviar,UBz8W6ox,"+56 2 4572 4107",7215,66474,"Salida con Amigos",562534,2025-02-09,798000,7
"Daniel Villanueva Aranda",876085,3,daniel3027@outluc.com,daviar,UBz8W6ox,"+56 2 4572 4107",7215,66474,"Salida con Amigos",562535,2025-07-03,-1393000,7
"Sra. Pilar Olivas Carrillo",8382976,1,srpiolca@tourket.com,sra.8098,oEXo7QaP89QEEJ2,"+56 9 1185 5352",6167,70073,"Salida con Amigos",562543,2025-03-14,173000,1
"Sonia Oquendo Rojo",13088378,8,sonia9518@viajesanma.com,Soniarojo,1g5T0ifuAr0Qi,+56-9-4004-9493,9130,71246,Vacaciones,562544,2025-03-19,-456000,6
"Sonia Oquendo Rojo",13088378,8,sonia9518@viajesanma.ceele,Soniarojo,1g5T0ifuAr0Qi,"+56 9 4004 9493",9130,71246,Vacaciones,562552,2025-06-28,1170000,6
"Sta. Patricio Raya Vera",27823737,0,Sta.vera@outluc.com,Sta.vera,dIhHas7zlcPfjcR2,"+56 2 3726 7689",4904,64245,Vacaciones,562553,2025-03-08,1246000,7
"Sta. Patricio Raya Vera",27823737,0,Sta.vera@outluc.com,Sta.vera,dIhHas7zlcPfjcR2,"+56 2 3726 7689",4904,64245,Vacaciones,562554,2025-01-18,1134000,7
"Sta. Patricio Raya Vera",27823737,0,Sta.vera@outluc.com,Sta.vera,dIhHas7zlcPfjcR2,"+56 2 3726 7689",4904,64245,Vacaciones,562561,2025/03/11,-658000,7
"Francisca Llamas Carrillo",2176355,1,Franciscacarrillo@tourket.com,frllca,fQgj3bp7fX,"+56 9 7692 4777",2931,67750,"Cena de Trabajo",562565,2026/03/31,94000,1
"María Luisa Salazar Correa",18070857,0,malusaco@marmol.com,malusaco,JhRcedk1I0mf,"+56 9 6202 3499",9694,63969,"Salida con Familia",562566,2025-03-04,575000,5
"Sr. Teodoro Angulo Lugo",10123372,3,Sr.lugo@wass.com,sr.9055,g2LkE4pc,"+56 9 1066 6448",5800,70807,"Salida con Amigos",562574,2025/03/09,-448000,7
"Gilberto Meléndez Agosto",2.027.954,0,gilberto1036@viajesanma.com,gilberto9150,2a5HqBim91kP5W,"+56 2 3413 6267",8613,69479,Vacaciones,562575,2025-02-09,1030000,5
"Gilberto Meléndez Agosto",2027954,0,gilberto1036@viajesanma.com,gilberto9150,2a5HqBim91kP5W,"+56 2 3413 6267",8613,69479,Vacaciones,562576,2025-04-30,685000,5
"Laura Valadez Amador",12257551,9,laura9365@marmol.com,laura9105,iUmUq30uu5zJvc,"+56 2 5735 4477",5984,71120,Vacaciones,562577,2026-05-12,864000,6
"Laura Valadez Amador",12257551,9,laura9365@marmol.com,laura9105,iUmUq30uu5zJvc,"+56 2 5735 4477",5984,71120,Vacaciones,562578,2025-08-05,1152000,6
"Sr. Guillermo Vera Anguiano",27090471,8,Sr.anguiano@edubus.cal,sr.3737,hqL3S7iSap,"+56 2 0443 9490",443,69654,"Salida con Familia",562579,2026-02-26,562000,2
"Sr. Guillermo Vera Anguiano",27090471,8,Sr.anguiano@edubus.cal,sr.3737,hqL3S7iSap,"+56 2 0443 9490",443,69654,"Salida con Familia",562580,2025-09-04,202000,2
"Rosa Acuña Sáenz",22847059,7,rosa8671@tourket.com,roacsá,OiMBtRrAw3eUd6jB,"+56 9 6612 0040",7548,68052,"Salida con Familia",562581,2025-03-18,1200000,6
"Rosa Acuña Sáenz",22847059,7,rosa8671@tourket.com,roacsá,OiMBtRrAw3eUd6jB,"+56 9 6612 0040",7548,68052,"Salida con Familia",562585,2025-01-22,408000,6
"Esteban Saldaña Zelaya",,,esteban2180@@marmol.com,essaze,h2KH4vBT,,8377,,Vacaciones,562590,,64000,1
"Dorotea Méndez Hernández",14348256,1,DoroteahernOendez@tourket.com,Doroteahernández,bUU1OWx1dd8k,"+56 9 9926 2062",1764,66125,"Cena de Trabajo",562594,2025-06-16,1197000,9
"Andrea Uribe Miranda",19855509,6,Andreamiranda@wass.com,Andreamiranda,mUH6QoY9zu,"+56 2 4138 1681",7698,62017,"Salida con Amigos",562599,2025-01-08,460000,4
"Andrea Uribe Miranda",19.855.509,6,Andreamiranda@wass.com,Andreamiranda,mUH6QoY9zu,"+56 2 4138 1681",7698,62017,"Salida con Amigos",562600,2025-01-17,492000,4
"María Luisa Leal Rentería",15233957,7,malulere@wass.com,maría4493,JebFLaJt2,"+56 9 2786 7960",857,61355,"Cena de Trabajo",562608,2025-04-05,128000,2
"María Luisa Leal Rentería",,7,,maría4493,JebFLaJt2,"+56 9 2786 7960",857,61355,,,,122000,2
"María Luisa Leal Rentería",15233957,7,malulere@wass.com,maría4493,JebFLaJt2,"+56 9 2786 7960",857,61355,"Cena de Trabajo",562610,2025/03/24,-400000,2
"Pilar Cardona Burgos",29377653,9,pilar5568@outluc.com,pilar2120,82WNxp0kc6,"+56 2 4671 3304",8109,66938,"Salida con Amigos",562613,2025-03-27,75000,1
"Pilar Cardona Burgos",29377653,9,pilar5568@outluc.com,pilar2120,82WNxp0kc6,"+56 2 4671 3304",8109,66938,"Salida con Amigos",562614,2025-01-14,118000,1
"Sra. Claudia Salinas Amaya",25759764,4,srclsaam@marmol.com,Sra.amaya,l3f4lRU4c2pP,"+56 9 0080 8185",5968,66381,Aniversario,562615,2025-03-06,360000,3
"Sra. Claudia Salinas Amaya",25759764,4,srclsaam@marmol.com,Sra.amaya,l3f4lRU4c2pP,"+56 9 0080 8185",5968,66381,Aniversario,562622,2025-03-14,441000,3
"Sra. Claudia Salinas Amaya",25759764,4,srclsaam@marmol.com,Sra.amaya,l3f4lRU4c2pP,"+56 9 0080 8185",5968,66381,Aniversario,562623,2025-04-25,549000,3
"Antonia Cintrón Briones",24146395,8,ancibr@marmol.com,antonia747,mZU5l8px9CRlukG,"+56 9 9441 6501",5921,63093,Aniversario,562624,2025-06-23,1296000,8
"Anita Carrero Dueñas",316548,5,ancadu@@outluc.com,anita4161,togkmg6Z7QT,"+56 9 5494 1517",3396,62520,Aniversario,562625,2025-11-15,554000,2
"Anita Carrero Dueñas",316548,5,ancadu@outluc.com,anita4161,togkmg6Z7QT,"+56 9 5494 1517",3396,62520,Aniversario,562626,2025-10-19,228000,2
"Andrés Becerra Rocha",29088212,5,andrOos229@edubus.cal,anbero,Tn1vcWFpn2,"+56 9 1025 3723",3929,61755,"Cena de Trabajo",562627,2025-03-28,582000,6
"José Eduardo Patiño Aponte",22771073,0,josOo1737@edubus.cal,josé4186,yQRhvUxR8,"+56 2 3582 4186",5669,66609,Aniversario,562628,2026-08-31,476000,4
"Daniela Méndez Bustos",3572378,1,damOobu@marmol.com,damébu,6qXOQZep7,"+56 9 3496 2382",5384,62606,"Salida con Familia",562629,2025-03-23,1197000,7
"Eduardo Zapata Carbajal",9277384,1,eduardo1442@tourket.com,edzaca,gv7NQrE5c,"+56 9 8777 0277",6083,71409,"Salida con Familia",562631,2026-04-29,615000,5
"Agustín Orosco Benavides",9303055,9,AgustOAnbenavides@@edubus.cal,Agustínbenavides,YP0NwZZ90ah47h,"+56 2 6843 9113",2236,66026,"Cena de Trabajo",562639,2025/04/19,84000,2
"Agustín Orosco Benavides",9303055,9,AgustOAnbenavides@edubus.cal,Agustínbenavides,YP0NwZZ90ah47h,"+56 2 6843 9113",2236,66026,"Cena de Trabajo",562644,2025-03-09,354000,2
"Agustín Orosco Benavides",9303055,9,AgustOAnbenavides@edubus.cal,Agustínbenavides,YP0NwZZ90ah47h,"+56 2 6843 9113",2236,66026,"Cena de Trabajo",562648,2025-05-10,270000,2
"Sr. Diana Varela Robledo",10244231,8,Sr.robledo@outluc.com,srdivaro,61RHMZVy1OQ,+56-9-4717-2515,6764,67736,"Salida con Familia",562649,2025/09/21,-87000,1
"Sr. Diana Varela Robledo",10244231,8,Sr.robledo@outluc.com,srdivaro,61RHMZVy1OQ,"+56 9 4717 2515",6764,67736,"Salida con Familia",562653,2025-11-29,83000,1
"Sr. Diana Varela Robledo",10244231,8,Sr.robledo@outluc.com,srdivaro,61RHMZVy1OQ,"+56 9 4717 2515",6764,67736,"Salida con Familia",562654,2026-02-04,85000,1
"Esteban Zamudio Ayala",17.647.189,1,esteban9160@outluc.com,esteban3724,q3zS4Ld9,"+56 9 5132 1125",3599,68767,"Salida con Amigos",562655,2025/04/03,1016000,4
"Esteban Zamudio Ayala",17647189,1,esteban9160@outluc.com,esteban3724,q3zS4Ld9,"+56 9 5132 1125",3599,68767,"Salida con Amigos",562660,2025-07-01,1428000,4
