id,correo_usuario,reserva_id,estrellas,descripcion
11805,Luisportillo880@marmol.com,86666,3,Aceptable
11806,srromoyá724@viajesanma.com,86700,1,
11807,srromoyá724@viajesanma.com,86702,3,"Cumplió con mis expectativas, pero sin destacar"
11808,,86705,,
11809,alejandro8385216@viajesanma.com,86720,,Pésimo
11810,dosaro280@edubus.cal,86731,4,Me atendieron bien
11811,Mariovaldés105@outluc.com,86734,,
11812,Benjamínchavarría618@marmol.com,86735,5,Servicio de primera
11813,managr443@viajesanma.com,86740,,
11814,guocro846@viajesanma.com,86771,2,Hubo varios problemas
11815,Normaguerrero436@wass.com,86786,,
11816,majoágla281@tourket.com,86800,3,Podría mejorar
11817,,86803,2,Hubo varios problemas
11818,julio865652@edubus.cal,,5,Muy satisfecho
11819,Sra.núñez995@outluc.com,86848,53,Malo
11820,lorenzo6939609@viajesanma.com,86861,1,No vuelvo más
11821,lorenzo6939609@viajesanma.com,86866,,
11822,lorenzo6939609@viajesanma.com,86869,2,Regular
11823,reina1002348@wass.com,86883,,
11824,reina1002348@wass.com,86885,71,Hubo varios problemas
11825,Carlosuribe251@viajesanma.com,86894,4,"Satisfecho, pero hay detalles por mejorar"
11826,Carlosuribe251@viajesanma.com,86897,4,Bueno
11827,Sanchogodínez868@outluc.com,86916,19,Superó mis expectativas
11828,Sr.tirado913@outluc.com,86929,,
11829,Sr.tirado913@outluc.com,86931,5,Muy satisfecho
11830,Sr.tirado913@outluc.com,86935,5,Muy satisfecho
11831,Sr.tirado913@outluc.com,86936,,
11832,Santiagoabeyta439@marmol.com,86946,76,Regular
11833,,86949,,
11834,sra.4672387@edubus.cal,86973,,
11835,Cristianmontenegro785@edubus.cal,87015,4,Bueno
11836,adages154@wass.com,87028,,
11837,clmoyá766@wass.com,87044,,
11838,frrosa930@wass.com,87065,,
11839,Rafaelmoreno644@tourket.com,87068,,
11840,Fernandoureña815@viajesanma.com,87113,2,No lo recomendaría
11841,Fernandoureña815@viajesanma.com,87114,3,
11842,anlegu945@wass.com,87131,,
11843,ernesto5526433@wass.com,87150,,
11844,ernesto5526433@wass.com,87153,,
11845,julia3066209@outluc.com,87164,1,Malo
11846,srrevama515@wass.com,87183,,
11847,Carolinaborrego238@marmol.com,87194,,
11848,Maríamedrano399@outluc.com,87208,,No me convenció del todo
11849,Ramirogarza269@wass.com,87216,,
11850,Ramirogarza269@wass.com,87217,1,Malo
11851,reyába475@edubus.cal,87221,1,Muy insatisfecho
11852,reyába475@edubus.cal,87229,,
11853,anmaol426@outluc.com,87231,,
11854,anmaol426@outluc.com,87234,,
11855,srdénise164@marmol.com,,29,Muy satisfecho
11856,srdénise164@marmol.com,87240,1,Muy insatisfecho
11857,capatr613@outluc.com,87241,84,Muy satisfecho
11858,raroal891@viajesanma.com,87245,,
11859,maría8320682@viajesanma.com,87271,,
11860,maría8320682@viajesanma.com,87272,,
11861,meseve940@outluc.com,87295,,
11862,meseve940@outluc.com,87300,,
11863,viarpo622@tourket.com,87313,,
11864,viarpo622@tourket.com,87314,,
11865,Marianoquiñones483@edubus.cal,87332,4,Me atendieron bien
11866,stmarool540@outluc.com,87355,5,Sin duda volveré
11867,lilia1139785@outluc.com,87365,79,Pésimo
11868,Dianatejada392@edubus.cal,87391,,
11869,srbahuro235@viajesanma.com,87397,5,
11870,leonor2290253@marmol.com,87423,4,Buena experiencia en general
11871,leonor2290253@marmol.com,,5,Muy satisfecho
11872,stblquri389@edubus.cal,87434,,
11873,stblquri389@edubus.cal,87435,1,No vuelvo más
11874,Sra.rodarte459@edubus.cal,,3,Podría mejorar
11875,Sra.rodarte459@edubus.cal,87449,,
11876,stmaelag688@outluc.com,87459,,
11877,stmaelag688@outluc.com,87466,,
11878,stmaelag688@outluc.com,87468,,
11879,jacobo3693162@viajesanma.com,87476,,
11880,,87491,3,Podría mejorar
11881,srmarosu684@outluc.com,87504,4,Buena experiencia en general
11882,srmarosu684@outluc.com,87505,,No me convenció del todo
11883,manuel5946867@tourket.com,87513,1,Malo
11884,Claudiavaldés641@edubus.cal,87539,,No vuelvo más
11885,,87546,7,Malo
11886,luisa1444805@edubus.cal,,2,Hubo varios problemas
11887,romápi821@outluc.com,87618,4,Buena experiencia en general
11888,Soledadmontaño336@tourket.com,87628,5,Sin duda volveré
11889,srfrcasa970@tourket.com,87643,3,Aceptable
11890,jorge8127286@viajesanma.com,87654,,
11891,samuel1991909@marmol.com,87660,,
11892,Esperanzabanda491@tourket.com,87667,2,Hubo varios problemas
11893,Maricarmenzamora143@edubus.cal,87686,,
11894,,87689,1,Completamente decepcionado
11895,eloisa1412872@outluc.com,87701,,
11896,,87752,5,
11897,,,1,Pésimo
11898,meseve940@outluc.com,87757,,
11899,,87765,58,Aceptable
11900,Bertaleón826@edubus.cal,87786,,
11901,maría6585863@tourket.com,87796,,
11902,maría6585863@tourket.com,,,
11903,francisca1636647@edubus.cal,87815,,
11904,Sta.salinas422@tourket.com,87832,,
11905,srfearar146@outluc.com,,3,Servicio regular
11906,esbabe625@marmol.com,87882,,
11907,pilar4142622@outluc.com,,2,Regular
11908,lola5393671@viajesanma.com,87901,,
11909,,87902,5,Excelente
11910,julia6741138@edubus.cal,87912,,
11911,leonor984854@edubus.cal,87915,1,Muy insatisfecho
11912,Maytezúñiga502@edubus.cal,87922,3,Aceptable
11913,crpaar994@marmol.com,87933,,
11914,crpaar994@marmol.com,87934,,
11915,matecolo762@edubus.cal,87956,,
11916,matecolo762@edubus.cal,87960,37,Hubo varios problemas
11917,,87965,,
11918,Mónicalozano442@edubus.cal,87977,,
11919,,87989,,
11920,teguro469@viajesanma.com,88006,,
11921,Raúllozada880@marmol.com,,,
11922,catalina4957874@outluc.com,88028,,
11923,sta.4045954@edubus.cal,88047,,Pésimo
11924,sta.4045954@edubus.cal,88048,2,Regular
11925,sta.4045954@edubus.cal,88049,,
11926,sra.6638835@outluc.com,88056,3,Servicio regular
11927,sra.6638835@outluc.com,88061,,
11928,sra.6638835@outluc.com,88063,,
11929,esgaad592@edubus.cal,88072,3,Servicio regular
11930,sehiyb598@tourket.com,88089,29,Podría mejorar
11931,gralba658@tourket.com,88109,46,Completamente decepcionado
11932,sra.2431901@tourket.com,88137,71,
11933,Fernandoguzmán989@wass.com,,3,Aceptable
11934,rocio3377114@tourket.com,88155,78,Buena experiencia en general
11935,,88171,3,Servicio regular
11936,marcos3611741@outluc.com,88172,,
11937,reina2052916@wass.com,88182,2,No lo recomendaría
11938,reina2052916@wass.com,88184,,
11939,aldedo325@wass.com,88199,2,No lo recomendaría
11940,aldedo325@wass.com,88203,,
11941,Agustínburgos608@outluc.com,88205,4,Bueno
11942,sra.6064514@outluc.com,88206,,
11943,sra.6064514@outluc.com,88208,1,Completamente decepcionado
11944,emilio6169968@wass.com,88215,,
11945,sra.7016199@viajesanma.com,88223,,
11946,intrpa646@viajesanma.com,88239,2,Hubo varios problemas
11947,intrpa646@viajesanma.com,88248,,Servicio regular
11948,Lourdesmelgar597@tourket.com,88258,,No me convenció del todo
11949,Lourdesmelgar597@tourket.com,88260,5,Muy satisfecho
11950,Lucasfrías890@edubus.cal,88269,2,No me convenció del todo
11951,arreva241@outluc.com,88274,,
11952,,88283,2,Hubo varios problemas
11953,juan7210956@viajesanma.com,88284,,
11954,,88287,4,Me atendieron bien
11955,,88297,1,Pésimo
11956,grviza106@viajesanma.com,88309,,Malo
11957,Concepciónrendón327@edubus.cal,88329,,
11958,,88334,5,Superó mis expectativas
11959,esperanza4989481@edubus.cal,88364,,
11960,esperanza4989481@edubus.cal,88367,,Muy insatisfecho
11961,esperanza4989481@edubus.cal,88368,,
11962,esperanza4989481@edubus.cal,88369,5,Excelente
11963,srjealba991@viajesanma.com,88409,,
11964,jomupo612@viajesanma.com,88419,,
11965,sofia4802645@edubus.cal,88429,,Me atendieron bien
11966,Nataliabeltrán632@outluc.com,88439,4,Bueno
11967,Marianoapodaca861@tourket.com,88470,,
11968,Anaguerra116@outluc.com,88493,2,No lo recomendaría
11969,isabela8462689@tourket.com,88515,,
11970,isabela8462689@tourket.com,88516,2,No me convenció del todo
11971,,88539,2,Regular
11972,guraza832@wass.com,,2,No lo recomendaría
11973,guraza832@wass.com,88557,3,Servicio regular
11974,guraza832@wass.com,88559,,
11975,gabriel9151386@marmol.com,88576,,
12406,rodrigo6562850@edubus.cal,93482,,
11976,fearro932@outluc.com,88580,,Servicio regular
11977,Josérosales294@wass.com,88581,2,No me convenció del todo
11978,Josérosales294@wass.com,88582,,
11979,Josérosales294@wass.com,88585,5,Sin duda volveré
11980,crdusa408@marmol.com,88588,4,Bueno
11981,manuel1195246@tourket.com,88600,,
11982,hugo5090518@edubus.cal,88617,1,Pésimo
11983,Ricardogallegos900@viajesanma.com,88639,2,Hubo varios problemas
11984,gerardo5223348@edubus.cal,88644,,
11985,gerardo5223348@edubus.cal,88646,4,Buena experiencia en general
11986,Isabelquintero914@wass.com,88669,74,
11987,silvia7375483@outluc.com,88688,,
11988,,88697,,Regular
11989,martín7141682@tourket.com,88753,,
11990,sta.1733445@viajesanma.com,,5,Muy satisfecho
11991,sta.1733445@viajesanma.com,,,Sin duda volveré
11992,ragoor613@viajesanma.com,,5,Muy satisfecho
11993,escomu827@edubus.cal,88801,,
11994,Sr.rincón745@marmol.com,,,
11995,arreva241@outluc.com,,,
11996,sr.2609815@wass.com,88887,4,Bueno
11997,sr.2609815@wass.com,88893,,
11998,sr.2609815@wass.com,88895,1,Muy insatisfecho
11999,cristian5903671@viajesanma.com,88917,,Superó mis expectativas
12000,cristian5903671@viajesanma.com,88918,2,No lo recomendaría
12001,secapr743@marmol.com,88926,,Superó mis expectativas
12002,crmole395@wass.com,88957,,
12003,benito9514171@outluc.com,88970,3,Aceptable
12004,benito9514171@outluc.com,88971,,
12005,,88974,4,Me atendieron bien
12006,Sta.nájera376@viajesanma.com,88979,2,Hubo varios problemas
12007,Sta.nájera376@viajesanma.com,88981,1,Completamente decepcionado
12008,Sta.nájera376@viajesanma.com,88983,,Buena experiencia en general
12009,Lorenzosolano516@tourket.com,88992,2,No lo recomendaría
12010,margarita5104396@viajesanma.com,89016,,Sin duda volveré
12011,margarita5104396@viajesanma.com,89017,,
12012,stmaeutile367@outluc.com,89042,4,Me atendieron bien
12013,Cristiansuárez831@viajesanma.com,89061,4,Me atendieron bien
12014,Cristiansuárez831@viajesanma.com,89066,,
12015,,89079,,
12016,blpavi311@edubus.cal,89097,1,No vuelvo más
12017,anarve276@edubus.cal,,2,Hubo varios problemas
12018,,,4,"Satisfecho, pero hay detalles por mejorar"
12019,Silviagutiérrez371@marmol.com,89133,,
12020,miguel6691629@marmol.com,89136,5,Excelente
12021,,,,Excelente
12022,mateo2993116@wass.com,89146,4,"Satisfecho, pero hay detalles por mejorar"
12023,,89148,2,No lo recomendaría
12024,Felipecaraballo409@wass.com,89178,30,Buena experiencia en general
12025,Felipecaraballo409@wass.com,89179,2,Regular
12026,Felipecaraballo409@wass.com,89181,5,Muy satisfecho
12027,,89206,4,
12028,Lucasferrer412@outluc.com,89208,,
12029,Lucasferrer412@outluc.com,89212,,Servicio regular
12030,,89218,2,No me convenció del todo
12031,isabela9012100@wass.com,89230,4,Me atendieron bien
12032,isabela9012100@wass.com,89233,,
12033,isabela9012100@wass.com,89237,,
12034,isabela9012100@wass.com,89238,,
12035,srguaral557@wass.com,89259,,Completamente decepcionado
12036,mahupa402@viajesanma.com,89268,4,Bueno
12037,mahupa402@viajesanma.com,89273,,
12038,mahupa402@viajesanma.com,89275,10,Regular
12039,Nicolásvera985@viajesanma.com,89281,1,Completamente decepcionado
12040,cltror548@marmol.com,89285,,
12041,enrique1940689@tourket.com,,,
12042,anesca757@outluc.com,89294,5,Sin duda volveré
12043,esenáv806@wass.com,89329,,
12044,esenáv806@wass.com,89330,,
12045,esenáv806@wass.com,,,
12046,pedro5542744@outluc.com,89359,,
12047,Sergioportillo267@marmol.com,89363,,Superó mis expectativas
12048,,89364,,
12049,racová412@tourket.com,,,
12050,gloria4507340@tourket.com,89383,,Servicio regular
12051,jorge4470264@outluc.com,89398,,
12052,pedro635524@marmol.com,89417,,
12053,elnavi874@viajesanma.com,89435,,
12054,elnavi874@viajesanma.com,89440,1,Completamente decepcionado
12055,sta.8465854@marmol.com,89450,5,Servicio de primera
12056,sta.8465854@marmol.com,89451,4,"Satisfecho, pero hay detalles por mejorar"
12057,sta.8465854@marmol.com,89453,,
12058,Sra.sánchez672@outluc.com,89466,5,Sin duda volveré
12059,Sra.sánchez672@outluc.com,89472,3,Aceptable
12060,Florenciamenéndez180@marmol.com,89474,2,Regular
12061,Joaquíndávila801@tourket.com,89485,,
12062,Santiagobeltrán904@wass.com,89486,36,Me atendieron bien
12063,Rosavela728@outluc.com,89550,1,No vuelvo más
12064,srmameco425@edubus.cal,89583,,
12065,srmameco425@edubus.cal,,3,Podría mejorar
12066,Guillermotamez391@viajesanma.com,89601,,
12067,Guillermotamez391@viajesanma.com,89603,,
12068,Guillermotamez391@viajesanma.com,89604,,
12069,,89608,1,No vuelvo más
12070,sta.6908701@wass.com,89615,1,Muy insatisfecho
12071,Tomásbenítez482@outluc.com,89646,,"Satisfecho, pero hay detalles por mejorar"
12072,,89666,4,"Satisfecho, pero hay detalles por mejorar"
12073,Mateovarela616@tourket.com,89682,1,Malo
12074,Jaimepeña295@wass.com,89696,,Sin duda volveré
12075,sta.4933899@tourket.com,,2,Hubo varios problemas
12076,,89766,3,"Cumplió con mis expectativas, pero sin destacar"
12077,sttipimo925@marmol.com,89771,3,Podría mejorar
12078,,89775,2,Hubo varios problemas
12079,magudeje754@wass.com,89781,,
12080,césar101691@tourket.com,89861,,
12081,srdénise164@marmol.com,89877,,
12082,rasoar976@viajesanma.com,89882,,
12083,Rafaelgamboa160@edubus.cal,89919,29,Sin duda volveré
12084,mamedeje104@tourket.com,89927,1,No vuelvo más
12085,Sra.montañez414@edubus.cal,,3,Podría mejorar
12086,Sra.montañez414@edubus.cal,89934,,
12087,adméta645@edubus.cal,89945,5,Muy satisfecho
12088,,89956,4,"Satisfecho, pero hay detalles por mejorar"
12089,Alejandrareyes269@viajesanma.com,89961,4,Buena experiencia en general
12090,iscagu257@outluc.com,89964,,
12091,iscagu257@outluc.com,89969,1,Malo
12092,iscagu257@outluc.com,89970,18,Aceptable
12093,iscagu257@outluc.com,89975,2,Regular
12094,strobagu550@wass.com,,,
12095,,89983,10,Superó mis expectativas
12096,salvador3819754@marmol.com,90000,4,Buena experiencia en general
12097,salvador3819754@marmol.com,90016,3,Aceptable
12098,gilomá332@viajesanma.com,90020,1,No vuelvo más
12099,gilomá332@viajesanma.com,90021,,Aceptable
12100,gilomá332@viajesanma.com,90022,5,Servicio de primera
12101,gilomá332@viajesanma.com,90028,5,Excelente
12102,Rosabadillo698@wass.com,90034,3,Aceptable
12103,Rosabadillo698@wass.com,90036,,
12104,srmaelzeal393@edubus.cal,90080,2,Regular
12105,gregorio8360443@wass.com,,5,Servicio de primera
12106,Sr.alicea538@wass.com,90115,,
12107,gregorio8360443@wass.com,90090,,
12108,stdisome309@wass.com,90104,,
12109,stdisome309@wass.com,90105,,
12110,joguve854@outluc.com,90129,1,No vuelvo más
12111,Maríarosario889@viajesanma.com,90143,3,Podría mejorar
12112,jomaceme982@marmol.com,90157,,
12113,sra.7871617@viajesanma.com,90160,,Servicio regular
12114,sra.7871617@viajesanma.com,90164,,
12115,gigrme282@wass.com,90173,5,Muy satisfecho
12116,iscagu257@outluc.com,90178,,
12117,manuela1493330@marmol.com,90202,,
12118,srirávgo776@viajesanma.com,90206,,
12119,srgusaes484@outluc.com,90224,5,Sin duda volveré
12120,mateo688995@wass.com,90236,,
12121,mateo688995@wass.com,90243,2,Hubo varios problemas
12122,Federicoarreola639@wass.com,90249,5,Sin duda volveré
12123,Federicoarreola639@wass.com,90250,,
12124,federico5040630@marmol.com,,2,Regular
12125,sr.5538687@outluc.com,90260,,
12126,Rocioescobedo268@tourket.com,90271,,
12127,Rocioescobedo268@tourket.com,90273,1,No vuelvo más
12128,Octavioroldán829@edubus.cal,90282,2,Regular
12129,sr.6831640@edubus.cal,90283,2,Hubo varios problemas
12130,Sr.cisneros872@tourket.com,90294,4,Bueno
12131,mayte2631301@marmol.com,90303,83,Servicio regular
12132,gabriela7907806@viajesanma.com,90314,,
12133,,90315,2,No lo recomendaría
12134,lozúri351@outluc.com,90345,,
12135,anrihi947@outluc.com,90359,,
12136,homero3693182@edubus.cal,90365,2,No lo recomendaría
12137,sr.8601983@marmol.com,90366,3,
12138,sr.8601983@marmol.com,90371,2,Regular
12139,,90376,1,Pésimo
12140,,90395,4,
12141,hugo1217548@outluc.com,,,
12142,isfues391@marmol.com,90414,4,"Satisfecho, pero hay detalles por mejorar"
12143,isfues391@marmol.com,90420,,
12144,Benitonaranjo830@marmol.com,90423,1,Muy insatisfecho
12145,graror510@viajesanma.com,90437,,
12146,graror510@viajesanma.com,90438,,
12147,graror510@viajesanma.com,,4,Me atendieron bien
12148,Soledadvaladez838@edubus.cal,90460,,
12149,Soledadvaladez838@edubus.cal,90464,2,
12150,allaze807@outluc.com,90468,19,Pésimo
12151,memesa681@tourket.com,90474,,
12152,Mercedesalmonte943@marmol.com,90483,1,Pésimo
12153,sta.8931768@edubus.cal,,,
12154,sta.8931768@edubus.cal,90505,,
12155,geveal411@outluc.com,90516,2,Hubo varios problemas
12156,geveal411@outluc.com,90518,1,Malo
12157,,90538,88,Muy satisfecho
12158,caures757@viajesanma.com,90551,,Me atendieron bien
12159,,90552,1,Completamente decepcionado
12160,Sra.sierra894@outluc.com,90570,,
12161,rapaca175@viajesanma.com,90595,5,Superó mis expectativas
12162,gucate202@marmol.com,90619,3,Podría mejorar
12163,maabal474@marmol.com,90626,,Bueno
12164,maabal474@marmol.com,90628,,
12165,maabal474@marmol.com,90632,4,"Satisfecho, pero hay detalles por mejorar"
12166,gumuba425@marmol.com,90645,3,Podría mejorar
12167,gumuba425@marmol.com,90648,5,Muy satisfecho
12168,Emiliaarmijo452@marmol.com,90668,,
12169,Emiliaarmijo452@marmol.com,90677,,
12170,Emiliaarmijo452@marmol.com,,,No vuelvo más
12171,sr.2944225@outluc.com,90690,2,No lo recomendaría
12172,leonor9281645@outluc.com,,1,
12173,Ramonagalván297@marmol.com,90701,1,Muy insatisfecho
12174,Ramonagalván297@marmol.com,90702,,
12175,carla3634948@wass.com,,5,Sin duda volveré
12176,julio5016377@marmol.com,90724,,
12177,,90725,85,"Cumplió con mis expectativas, pero sin destacar"
12178,emilia7316567@edubus.cal,90733,,
12179,Caridadvelázquez841@marmol.com,90741,,
12180,ropori209@marmol.com,90753,1,Completamente decepcionado
12181,hoduor430@marmol.com,90758,1,Muy insatisfecho
12182,hoduor430@marmol.com,90763,,Excelente
12183,manuel5946867@tourket.com,90766,3,Servicio regular
12184,Maríaarmijo187@marmol.com,90783,,
12185,Sta.bravo448@edubus.cal,90798,,
12186,miguel3231955@outluc.com,,2,Hubo varios problemas
12187,,90815,5,Excelente
12188,sr.7451797@viajesanma.com,,1,No vuelvo más
12189,sr.7451797@viajesanma.com,90821,61,Aceptable
12407,alfredo286275@wass.com,93507,,
12190,diego5601374@wass.com,90830,5,Muy satisfecho
12191,diego5601374@wass.com,90832,,
12192,Maríagaytán345@edubus.cal,90838,,
12193,Maríagaytán345@edubus.cal,90841,5,Servicio de primera
12194,Sr.quezada287@outluc.com,90868,1,Pésimo
12195,Mónicaríos936@wass.com,90883,40,Sin duda volveré
12196,esenáv806@wass.com,90897,,
12197,Ricardogallegos900@viajesanma.com,,3,Servicio regular
12198,Ricardogallegos900@viajesanma.com,90922,5,Servicio de primera
12199,anbame401@tourket.com,,,
12200,coaldo266@viajesanma.com,90953,3,Servicio regular
12201,caapve761@tourket.com,,5,Servicio de primera
12202,Soniacorrea422@wass.com,90963,,
12203,Soniacorrea422@wass.com,90966,3,Aceptable
12204,Patricioquiñónez855@tourket.com,90987,,
12205,Patricioquiñónez855@tourket.com,90989,,
12206,Patricioquiñónez855@tourket.com,90994,,Hubo varios problemas
12207,,91010,28,Superó mis expectativas
12208,Sra.pabón581@viajesanma.com,,5,Superó mis expectativas
12209,ricardo4037213@viajesanma.com,91037,5,Muy satisfecho
12210,Antoniosierra286@tourket.com,91070,,Regular
12211,mateo5983221@edubus.cal,91079,5,Servicio de primera
