"José María Pacheco Tirado",19618170,9,JosOotirado@viajes.cl,jomapati,9oAJl7R8,"+56 2 7464 6084",Diurno,Fonasa,"Full time"
"Susana Alaniz Solorzano",22990787,5,Susanasolorzano@viajes.cl,Susanasolorzano,txuOzUf3FH0CUlB2,"+56 2 3943 8831",Diurno,"Más vida","Part time"
"Ester Prado Carrillo",20214500,10,ester8178@viajes.cl,esprca,QeL9zWYFu,"+56 9 3963 9291",Diurno,"Más vida","Full time"
"Luis Jimínez Meléndez",8151888,2,LuismelOondez@viajes.cl,lujime,RqnpwTl3hwW667jI,"+56 9 3060 5681",Diurno,"Más vida","Full time"
"Marisol Gurule Figueroa",18000808,10,magufi@viajes.cl,Marisolfigueroa,ys4iFRAj1US80,"+56 2 4401 1469",Nocturno,Consalud,"Full time"
"Mariana Perales Perales",7486940,8,Marianaperales@viajes.cl,mapepe,xCvdp3Uqbu,"+56 2 2911 5778",Nocturno,Colmena,"Part time"
"Lola Corrales Bravo",18794412,10,locobr@viajes.cl,Lolabravo,9AjqPlQW,"+56 9 8240 4241",Nocturno,Colmena,"Part time"
"Sta. Sara Lovato Leyva",6252354,9,Sta.leyva@viajes.cl,stsalole,zdDrHNK23zdc,"+56 9 9685 0530",Nocturno,Banmédica,"Part time"
"Alberto Collado Reyes",14321401,10,alberto7497@viajes.cl,alcore,br9NycX8zPfAAvJ,"+56 2 7878 5680",Diurno,Banmédica,"Full time"
"Sr. Silvia Elizondo Guerrero",10667277,6,sr.7939@viajes.cl,srsielgu,V8JwTiQL2q3ZNTn,"+56 9 9131 8656",Nocturno,Fonasa,"Full time"
"Sta. Hugo Vázquez Valverde",2532957,10,sthuvOeva@viajes.cl,sthuváva,1xxOsLsekx6xz6zs,"+56 2 9861 9577",Nocturno,"Más vida","Part time"
"Guadalupe Ulloa Montenegro",9233608,5,Guadalupemontenegro@viajes.cl,guadalupe7397,kALMrkc4Y1B,"+56 2 7668 1556",Nocturno,Banmédica,"Full time"
"Gilberto Alejandro Lomeli",14582202,5,Gilbertolomeli@viajes.cl,giallo,H9st31HmKm,"+56 9 7354 6528",Nocturno,Fonasa,"Part time"
"Sra. Pablo Baca Tejada",20874132,2,Sra.tejada@viajes.cl,Sra.tejada,X3XIG3SMwopaX,"+56 2 8569 9875",Diurno,Banmédica,"Part time"
"Rodrigo Sevilla Ceja",6713766,3,Rodrigoceja@viajes.cl,Rodrigoceja,o5q5JCSPowTG,"+56 2 3392 5068",Diurno,Banmédica,"Part time"
"Claudio Lozano Alcántar",10710908,10,claudio5918@viajes.cl,claudio5286,nNM40TPyxqR,"+56 9 5661 0567",Nocturno,"Más vida","Part time"
"David Alvarez Molina",15610742,5,david8760@viajes.cl,david3818,jpW34uRTJDEheDW,"+56 9 9362 7554",Diurno,Consalud,"Full time"
"Maricarmen Rivero Centeno",15587330,2,Maricarmencenteno@viajes.cl,marice,Xjc3h83r95eQ,"+56 9 5021 7354",Nocturno,Colmena,"Part time"
"Dolores Meraz Aguilera",14424730,2,Doloresaguilera@viajes.cl,Doloresaguilera,Vbyz5Aehf2Z44,"+56 9 1296 1998",Diurno,Colmena,"Part time"
"Ignacio Villa Villa",12572373,10,ignacio8367@viajes.cl,Ignaciovilla,dQB7QJAOR4PHtU7I,"+56 2 5031 1955",Diurno,Fonasa,"Full time"
"Sta. Nicolás Navarrete Terán",11633908,10,Sta.terOen@viajes.cl,Sta.terán,RaaNu7mxS,"+56 2 1622 1077",Nocturno,Banmédica,"Full time"
"Rosa Véliz Dueñas",5619811,3,rosa6323@viajes.cl,rovédu,AU0A2Riwl8Ya6Az,"+56 9 4648 0985",Diurno,Banmédica,"Part time"
"Carolina Segura Sisneros",25385734,10,carolina5670@viajes.cl,carolina4397,zWJoGEXSDAlN0WJ,"+56 2 6312 5649",Diurno,Fonasa,"Part time"
"Jesús Castellanos Bañuelos",6194975,5,jesOUs8001@viajes.cl,Jesúsbañuelos,D8v7vFSaY5q3grim,"+56 9 9790 5009",Diurno,Consalud,"Full time"
"Lorena Holguín Ruiz",1474613,7,lorena3710@viajes.cl,lorena1541,meHcRWiHoPiC9v,"+56 2 5220 9585",Nocturno,Consalud,"Full time"
"Guillermina Tovar Lozada",25204103,6,gutolo@viajes.cl,Guillerminalozada,dFIIQz5o3h3,"+56 9 5710 9663",Diurno,"Más vida","Part time"
"José María Solorio Porras",7722345,2,josOo3349@viajes.cl,josé9657,AhkZ2q4mpYM3,"+56 2 3377 4623",Diurno,Banmédica,"Part time"
"Cristian Hernandes Gutiérrez",25856841,9,crhegu@viajes.cl,Cristiangutiérrez,AEvy7P7Q3TvsHdF,"+56 2 2717 9381",Diurno,"Más vida","Full time"
"Rosario Mora Delagarza",25146121,10,Rosariodelagarza@viajes.cl,Rosariodelagarza,k4zWdPREMnMb5X,"+56 9 5806 8424",Diurno,Colmena,"Part time"
"Mateo Gurule Gil",26522610,8,magugi@viajes.cl,magugi,kZ6Gt2zfBpst,"+56 2 9877 9034",Nocturno,"Más vida","Full time"
"Miguel Ángel Bravo Carrasquillo",13999810,3,miOenbrca@viajes.cl,miánbrca,aRLSi8Og,"+56 9 7545 6554",Nocturno,Banmédica,"Full time"
"Sta. Gonzalo Cadena Batista",20465273,2,stgocaba@viajes.cl,sta.8565,qdMHGOyPSnJmx9x,"+56 9 2721 2909",Nocturno,"Más vida","Full time"
"Diego Ulibarri Borrego",13402957,9,Diegoborrego@viajes.cl,Diegoborrego,Mn9qrB1FK,"+56 9 7695 2599",Diurno,Banmédica,"Part time"
"Alicia Yáñez Esquibel",27930633,3,alicia9800@viajes.cl,Aliciaesquibel,xrXJjA7Z,"+56 2 2712 3372",Diurno,Banmédica,"Part time"
"José María Solorio Porras",7722345,2,josOo3349@viajes.cl,josé9657,AhkZ2q4mpYM3,"+56 2 3377 4623",Diurno,Banmédica,"Part time"
"Guillermo Montenegro Villagómez",14046979,3,gumovi@viajes.cl,Guillermovillagómez,P5R4XDI4pBm70Cb,"+56 2 6979 6519",Diurno,"Más vida","Full time"
"Antonio Tamayo Uribe",29145079,2,Antoniouribe@viajes.cl,,a8EIxTCAw53rv,"+56 9 9610 7328",,Consalud,"Full time"
"Diego Alcaraz Salcedo",24099140,3,dialsa@viajes.cl,dialsa,N5MnxYbdc9EJ2x,"+56 9 1445 5729",Diurno,Banmédica,"Part time"
"Roberto Paredes Haro",4949782,2,roberto7144@viajes.cl,ropaha,Em3KtDyRN,"+56 2 7751 7070",Nocturno,Fonasa,"Part time"
"Lorena Franco Macías",9465924,8,LorenamacOAas@viajes.cl,lorena9579,uvvWV4U7j8b5,"+56 2 4301 3539",Diurno,Consalud,"Full time"
"Magdalena Delarosa Alba",9400823,9,magdalena130@viajes.cl,madeal,juRlv6UiZE8TAoC,"+56 2 4677 0049",Nocturno,Banmédica,"Full time"
"Enrique Garica Calderón",9719177,8,enrique2388@viajes.cl,Enriquecalderón,Ux90Rcwvb6QiEjM,"+56 2 0555 3345",Diurno,Consalud,"Part time"
"Sr. Jerónimo Amador Garrido",17123585,5,srjeamga@viajes.cl,Sr.garrido,sKUXA7BXwo78xBd,"+56 2 1652 3185",Diurno,Banmédica,"Full time"
"María Cristina Ocasio Samaniego",9209487,1,MarOAasamaniego@viajes.cl,maría3749,1n1AAd1Gb1,"+56 2 5101 0199",Nocturno,Consalud,"Part time"
"Cristian Hernandes Gutiérrez",25856841,9,crhegu@viajes.cl,Cristiangutiérrez,AEvy7P7Q3TvsHdF,"+56 2 2717 9381",Diurno,"Más vida","Full time"
"Rebeca Santana Carreón",24170462,9,rebeca3851@viajes.cl,rebeca6143,PC6wxrIuAIp6MY8,"+56 9 5092 9074",Diurno,,"Full time"
"Sra. Mariana Valentín Paredes",14522025,4,sra.2025@viajes.cl,sra.523,1Szc90qVeByi62H8,"+56 9 6823 3454",Nocturno,"Más vida","Part time"
"Adán Pedraza Correa",6968536,6,AdOencorrea@viajes.cl,adpeco,j3x2ro99V,"+56 9 6371 9226",Diurno,Fonasa,"Full time"
"Vicente Lebrón Ozuna",18200318,2,vileoz@viajes.cl,vicente3943,EhuGTc79k3Pmf0,"+56 2 1509 4852",Nocturno,Banmédica,"Full time"
"Santiago Quiñones Cardona",11477754,4,Santiagocardona@viajes.cl,saquca,aAyXnC0hr7RE8b,"+56 2 2426 5951",Nocturno,Colmena,"Part time"
"Martín Manzanares Malave",0,10,mamama@viajes.cl,mamama,o0anHB1F,"+56 2 3201 0434",Diurno,"Más vida","Full time"
"Homero Reyna Jaime",21529030,1,homero7229@viajes.cl,horeja,wScehvr05sl,"+56 9 9320 9356",Nocturno,Banmédica,"Full time"
"Claudio Rangel Alcala",29314684,5,claudio6442@viajes.cl,clraal,0CnaXJ0s,"+56 9 2396 3597",Diurno,Fonasa,"Full time"
"Catalina Delgado Gaona",3353539,2,cadega@viajes.cl,cadega,uTBBB8Dcork1iv,"+56 2 3814 1860",Nocturno,"Más vida","Full time"
"Pedro Carrera Villa",27113663,3,pedro4478@viajes.cl,Pedrovilla,u8LtnEBx9L0eg7L7,"+56 2 4674 2783",Diurno,Consalud,"Part time"
"Carmen Sandoval Escobedo",7606224,2,Carmenescobedo@viajes.cl,carmen1693,wOFl86Z5,"+56 2 3472 1672",Diurno,Consalud,"Full time"
"Sr. Marcos de Jesús Castillo",5477279,3,Sr.castillo@viajes.cl,srmadejeca,7LS99SmQsALkT,"+56 2 8591 7852",Nocturno,Banmédica,"Full time"
"Sr. Soledad Llamas Puga",20736993,4,srsollpu@viajes.cl,srsollpu,GegRfJTHc9yrv9,"+56 2 2524 8901",Diurno,Colmena,"Part time"
"Adela Solís Zaragoza",29482410,3,Adelazaragoza@viajes.cl,adela3996,856LGeVif,"+56 2 6859 4559",Diurno,Colmena,"Full time"
"Antonio Pulido Reséndez",21887282,4,antonio2440@viajes.cl,antonio631,E2Mj2ZqYg,"+56 9 5404 2799",Nocturno,Colmena,"Full time"
"Sra. Martín Espinoza Viera",7454960,8,Sra.viera@viajes.cl,srmaesvi,XLLiy4wHry,"+56 9 1323 7188",Diurno,Banmédica,"Full time"
"Homero Reyna Jaime",21529030,1,homero7229@viajes.cl,horeja,wScehvr05sl,"+56 9 9320 9356",Nocturno,Banmédica,"Full time"
"Gilberto Mata Pulido",14633657,4,gimapu@viajes.cl,gimapu,iEIIJ6VLDvtvUm1S,"+56 2 7678 9322",Nocturno,Consalud,"Full time"
"Alicia Jurado Baca",29895098,7,aljuba@viajes.cl,aljuba,GymvHh3e7UffBi,"+56 2 4938 0984",Diurno,Banmédica,"Full time"
"Catalina Barrientos Nieto",19738892,7,catalina9539@viajes.cl,Catalinanieto,c6oVImGHrj,"+56 2 6174 1682",Diurno,Consalud,"Part time"
"Sonia Echevarría Curiel",7212643,2,Soniacuriel@viajes.cl,soeccu,5chZO7cjLbBRTb,"+56 2 0129 2387",Diurno,"Más vida","Part time"
"Marta Cerda Parra",18428431,6,Martaparra@viajes.cl,,wEMCjqc1,"+56 9 9904 2670",Nocturno,,
"Josefina Ojeda Soria",17633720,6,Josefinasoria@viajes.cl,Josefinasoria,swVkVj6BP,"+56 2 6918 1805",Diurno,Fonasa,"Full time"
"Hernán Segovia Sierra",17495038,5,hesesi@viajes.cl,Hernánsierra,FFH4FAd2Axn,"+56 9 5829 4916",Nocturno,Consalud,"Full time"
"Diego Brito Robledo",22312898,10,Diegorobledo@viajes.cl,dibrro,7sYtrGEJSuw,"+56 2 7424 7636",Nocturno,Fonasa,"Full time"
"Sergio Alvarado Ceballos",2713944,2,Sergioceballos@viajes.cl,sealce,fqa6yROcXt9Ns,"+56 9 9331 9180",Diurno,Colmena,"Part time"
"Andrés Ornelas Delao",16865341,7,AndrOosdelao@viajes.cl,andrés7366,vmH6xOL5cmgqB,"+56 2 3498 9353",Nocturno,Banmédica,"Part time"
"Miguel Calderón Lucero",9419830,5,micalu@viajes.cl,miguel4698,3LgOmkG0,"+56 2 2095 6967",Diurno,Colmena,"Full time"
"Antonio Guerra Covarrubias",25809562,6,Antoniocovarrubias@viajes.cl,Antoniocovarrubias,RFI9noEazM,"+56 2 3949 0010",Diurno,Fonasa,"Part time"
"Carmen Alicea Carrasco",10869467,10,Carmencarrasco@viajes.cl,caalca,gZwB7ldePV,"+56 9 5501 3644",Diurno,Colmena,"Part time"
"Carlota Tirado Rosario",18453742,7,Carlotarosario@viajes.cl,carlota9504,LxJpTGKl1V4ar,"+56 2 6911 9405",Nocturno,Fonasa,"Part time"
"Ernesto Blanco Díaz",5222058,10,ErnestodOAaz@viajes.cl,erbldí,H36uxAfafu,"+56 2 6548 5244",Nocturno,Colmena,"Full time"
"Sofia Ríos Vélez",25907101,1,sofia3359@viajes.cl,Sofiavélez,G2t0A9etCB428,"+56 2 9654 8059",Diurno,"Más vida","Full time"
"Blanca Ledesma Garay",21336246,1,bllega@viajes.cl,bllega,b2Z0jQL38fdO,"+56 2 3562 1888",Nocturno,"Más vida","Full time"
"Luis Miguel Tejada Águilar",22059634,6,lumiteOeg@viajes.cl,lumiteág,y5m7uZIOvBJ4lHD,"+56 9 2958 2786",Diurno,Consalud,"Part time"
"Berta Anaya Bustamante",17831514,10,Bertabustamante@viajes.cl,beanbu,aXPmJR3Zl,"+56 9 8783 2778",Diurno,Consalud,"Part time"
"Benito Ballesteros Villagómez",26886249,8,BenitovillagOImez@viajes.cl,benito7237,08Ii62Uyo,"+56 2 7555 1554",Nocturno,"Más vida","Full time"
"Alicia Gastélum Arroyo",25622058,10,algaar@viajes.cl,algaar,MtopM9ExL2S,"+56 2 1469 5601",Nocturno,Consalud,"Part time"
"Sra. Marta Gutiérrez Villareal",12350112,8,sra.5568@viajes.cl,srmaguvi,6qvIjnFz7R4Pwk,"+56 9 0095 4814",Nocturno,Colmena,"Part time"
"Samuel Colunga Vásquez",6216498,10,SamuelvOesquez@viajes.cl,sacová,A7xoluw9mPW91v,"+56 9 6582 7313",Nocturno,Banmédica,"Full time"
"Sra. Jorge Luis Roldán Palacios",7504615,4,Sra.palacios@viajes.cl,Sra.palacios,Rzfsy3Wgs09pGg,"+56 2 6425 3951",Diurno,Colmena,"Part time"
"Ramona Orosco Rivero",29179253,7,raorri@viajes.cl,raorri,V0cqAZ5Z0HIwpKo5,"+56 2 4912 3668",Diurno,"Más vida","Full time"
"Lucas Pérez Huerta",12380369,8,Lucashuerta@viajes.cl,lucas4019,CY5WRvbX6ze898C,"+56 9 1376 4067",Diurno,"Más vida","Full time"
"Daniel Deleón Barragán",2545593,2,daniel2268@viajes.cl,daniel4861,MuZyO962oX9B,"+56 9 5140 1856",Nocturno,Colmena,"Part time"
"Juan Carlos Arredondo Gálvez",14292174,10,juan6666@viajes.cl,jucaargá,S9fnS1Azp9vccO8,"+56 9 1055 3227",Diurno,Fonasa,"Full time"
"Alfredo Alvarado Narváez",24406540,6,alfredo8849@viajes.cl,Alfredonarváez,2atIG1R8u,"0 0000 0000",Nocturno,"Más vida","Full time"
"Federico Orta Ortiz",9893776,5,feoror@viajes.cl,Federicoortiz,fSRk5w6nKj,"+56 9 8618 4130",Nocturno,"Más vida","Part time"
"Ernesto Blanco Díaz",5222058,10,ErnestodOAaz@viajes.cl,erbldí,H36uxAfafu,"+56 2 6548 5244",Nocturno,Colmena,"Full time"
"Blanca Soria Granado",10481116,7,Blancagranado@viajes.cl,blanca5259,7YS1fCG9N,"+56 9 5388 9868",Diurno,"Más vida","Part time"
"Magdalena Peña Treviño",11254889,10,Magdalenatrevino@viajes.cl,magdalena2408,f6fI5IVP,"+56 9 9372 0719",Nocturno,Fonasa,"Full time"
"Gregorio Jiménez Candelaria",1701841,8,gregorio6426@viajes.cl,Gregoriocandelaria,M6tgNtIw8OQP,"+56 9 1156 9609",Diurno,"Más vida","Full time"
"Pedro Chapa Salgado",25717817,10,Pedrosalgado@viajes.cl,pechsa,F105BRc7Je,"+56 2 0146 8584",Nocturno,Consalud,"Full time"
"Sr. Arturo Montañez Aponte",13439943,10,sr.289@viajes.cl,Sr.aponte,a30JLiCDRvW4N9,"+56 9 1498 4992",Nocturno,Banmédica,"Full time"
"Sta. Mateo Soria Valles",17948689,10,Sta.valles@viajes.cl,sta.2264,4KH91k2fk,"+56 9 6229 6260",Nocturno,Consalud,"Part time"
"Maricarmen Ayala Maldonado",3186135,7,Maricarmenmaldonado@viajes.cl,maayma,sS5kMWj12,"+56 9 8153 7142",Nocturno,Fonasa,"Part time"
"Guillermina Muro Serrano",26909534,2,Guillerminaserrano@viajes.cl,guillermina4778,11Wwx95OCp,"+56 9 7998 6346",Nocturno,"Más vida","Full time"
"Sra. Roberto Méndez Escamilla",17138105,3,sra.5507@viajes.cl,sra.3706,jh4oL4VZ,"+56 2 4573 6591",Nocturno,"Más vida","Full time"
"José Aguirre Rodarte",15556884,4,joagro@viajes.cl,joagro,jZ1eES5kN3P,"+56 9 6511 1018",Nocturno,"Más vida","Full time"
"Gabriela Cepeda Ruelas",4158312,6,gabriela5833@viajes.cl,gaceru,53n6Jateob7Y,"+56 2 0685 6950",Nocturno,"Más vida","Part time"
"Agustín Camarillo Rosas",22651889,4,agustOAn6873@viajes.cl,Agustínrosas,bhxYKS6ex5d6LeE1,"+56 9 3357 2609",Diurno,"Más vida","Part time"
"Adriana Barrios Terrazas",14562717,6,Adrianaterrazas@viajes.cl,adriana5221,cuuFAf3Es,"+56 9 4694 5932",Diurno,Consalud,"Full time"
"Sta. Teresa Castillo Casillas",1047327,6,sta.6913@viajes.cl,Sta.casillas,RcN7cRRtaM8Lqq6,"+56 9 9401 7191",Diurno,Banmédica,"Full time"
"Jorge Ocampo Sanabria",24329686,2,jorge8635@viajes.cl,joocsa,rad8bnWXdDiiq,"+56 2 1637 4205",Diurno,Fonasa,"Part time"
"Sr. Fernando Tejeda Garrido",25353260,2,srfetega@viajes.cl,sr.334,H0na3CrJI2fPSP,"+56 9 8800 5500",Diurno,Banmédica,"Full time"
"Rubén Ozuna Dávila",26282292,3,RubOondOevila@viajes.cl,Rubéndávila,9YnAg2KAjhfwoT4k,"+56 2 3795 9393",Diurno,Fonasa,"Part time"
"Sra. Alicia Jáquez Aponte",2022021,10,Sra.aponte@viajes.cl,Sra.aponte,RACFqJFE0kw,"+56 2 1593 4971",Diurno,Consalud,"Full time"
"Hernán Verdugo Toledo",17634111,4,heveto@viajes.cl,hernán4448,4KhesW4A4Jcr,"+56 2 9786 7003",Nocturno,Banmédica,"Part time"
"Horacio Ávalos Zavala",4966981,10,horacio1948@viajes.cl,hoávza,o66ZImV138MfS0Gi,"+56 2 5172 2813",Nocturno,"Más vida","Part time"
"José Emilio Franco Medrano",25192013,3,josOo9599@viajes.cl,josé2326,NpMOQE6pyLAR4C,"+56 9 2151 2166",Nocturno,Fonasa,"Part time"
"Ernesto Gaona Valencia",15932601,2,ernesto4049@viajes.cl,Ernestovalencia,EwXxngf3,"+56 2 7331 5685",Diurno,Colmena,"Full time"
"Sra. Luz Longoria Urbina",17509515,2,srlulour@viajes.cl,sra.5851,iA9q4qiJ3Y1R,"+56 9 1857 2387",Nocturno,Banmédica,"Part time"
"Octavio Henríquez Rodarte",18668006,5,octavio5607@viajes.cl,Octaviorodarte,KZ2cU0t12RLx7,"+56 2 4987 8483",Nocturno,"Más vida","Part time"
"Juan Carlos Arredondo Gálvez",14292174,10,juan6666@viajes.cl,jucaargá,S9fnS1Azp9vccO8,"+56 9 1055 3227",Diurno,Fonasa,"Full time"
"Benito Berríos Zúñiga",20240454,5,BenitozOUniga@viajes.cl,bebezú,gdXy7KvFtI2IzJ,"+56 2 1143 3106",Diurno,Banmédica,"Part time"
"Sra. Daniela Granado Pelayo",9523927,7,srdagrpe@viajes.cl,sra.2281,M6NcJIDifdJ2Oq1,"+56 2 8807 8255",Diurno,Fonasa,"Part time"
"Nicolás Sánchez Barrera",11082679,6,nisOeba@viajes.cl,nicolás5845,rBe4uLTY4AP9SAn,"+56 9 1734 6629",Diurno,Banmédica,"Part time"
"Claudia Quezada Raya",18812127,6,Claudiaraya@viajes.cl,claudia6031,2Q76BYOEswzH,"+56 9 5312 1896",Nocturno,Colmena,"Part time"
"Sra. María Eugenia Mena Montes",29538275,9,Sra.montes@viajes.cl,srmaeumemo,xzsT2cZkRhkHthu,"+56 9 6818 3609",Diurno,Fonasa,"Part time"
"Esteban Díaz Ávalos",15444556,10,esteban919@viajes.cl,esdíáv,PLr7htgNe,"+56 9 2729 7966",Diurno,Fonasa,"Part time"
"Jerónimo Sevilla Rodarte",6308948,6,JerOInimorodarte@viajes.cl,Jerónimorodarte,wD1q2OTmlClO3G,"+56 2 1533 1224",Diurno,Consalud,
"Beatriz Zayas Gallegos",23962646,7,Beatrizgallegos@viajes.cl,beatriz531,dojD2DFM,"+56 2 6838 7270",Nocturno,Fonasa,"Full time"
"Carmen Gutiérrez Gamez",17956690,7,carmen2339@viajes.cl,carmen9086,Bx5m5YQa4oB4Vx8H,"+56 9 7298 1399",Nocturno,Colmena,"Full time"
"Hugo Colunga Elizondo",29344681,4,Hugoelizondo@viajes.cl,hugo6872,5gS6hSaWmDHvlA6,"+56 2 7069 9754",Diurno,"Más vida","Part time"
"José Colón Escamilla",9778058,7,jocoes@viajes.cl,josé7281,s694StRYjUV,"+56 2 8378 7960",Diurno,Consalud,"Part time"
"Sta. Germán Mares Salas",19091703,7,sta.7694@viajes.cl,sta.4790,7hCQdBu87Tz8,"+56 2 3424 3192",Nocturno,"Más vida","Part time"
"Sra. Guillermo Alcántar Santiago",28525133,8,Sra.santiago@viajes.cl,srgualsa,MwFkZE019W,"+56 9 5576 4295",Diurno,Banmédica,"Full time"
"Luis Miguel Alaniz Solorio",26590774,1,luis2060@viajes.cl,luis6367,2jTGLPcq,"+56 9 8560 2159",Nocturno,Banmédica,"Full time"
"Sara Beltrán Muro",4653251,1,Saramuro@viajes.cl,sabemu,JLa2og5yc8aeOVmo,"+56 2 9057 8306",Diurno,Consalud,"Full time"
"Tomás Zepeda Carrillo",22774634,3,tomOes2271@viajes.cl,tozeca,ma2C4Zvn,"+56 2 2793 8086",Nocturno,Colmena,"Part time"
"Miguel Roldán Regalado",9698626,2,Miguelregalado@viajes.cl,miguel7010,E24tq6yQ7,"+56 2 1927 8240",Nocturno,Colmena,"Part time"
"Sra. Lucas Bonilla Osorio",16974383,5,srluboos@viajes.cl,sra.7257,hd97WH2Tj,"+56 9 4735 1262",Nocturno,"Más vida","Part time"
"Martín Escamilla Laureano",29975207,10,maesla@viajes.cl,martín862,r53eYkN11ttfQWA,"+56 2 6637 8811",Diurno,Colmena,"Full time"
"Olivia Navarrete Puente",18528231,7,olivia9451@viajes.cl,olnapu,E2NiiR6Qn,"+56 2 0065 3803",Nocturno,Colmena,"Full time"
"María Soledad Arevalo Villagómez",3561713,2,masoarvi@viajes.cl,Maríavillagómez,MZSdAZ94lxYyM,"+56 9 1360 9877",Diurno,Banmédica,"Part time"
"Sra. Carlota Menéndez Raya",17108584,5,srcamera@viajes.cl,srcamera,l0PWBe57njY3LV,"+56 9 0724 3111",Diurno,"Más vida","Part time"
"Ana Moya Berríos",2158325,1,ana514@viajes.cl,anmobe,STzvxKvOpsF7,"+56 9 1145 4145",Diurno,Fonasa,"Part time"
"Marilu Montañez Tamayo",23774540,10,marilu5090@viajes.cl,mamota,Xdqucb9Z3DXPb,"+56 2 2484 0141",Nocturno,Banmédica,"Full time"
"Rafael Corrales Griego",11042355,1,rafael3104@viajes.cl,racogr,fp80urGgQ,"+56 9 3723 0255",Diurno,"Más vida","Full time"
"Sonia Sedillo Feliciano",18613421,4,sonia2196@viajes.cl,Soniafeliciano,K2y5WO9N4v,"+56 9 7613 1080",Diurno,Banmédica,"Part time"
"Adela Galindo Muñoz",17339738,10,adgamu@viajes.cl,adgamu,csR4y1dlL8WD8,"+56 9 3718 1804",Diurno,Banmédica,"Full time"
"Andrés Delagarza Ybarra",23663197,4,AndrOosybarra@viajes.cl,andrés8370,E63fRbcHFxHDRaQ,"+56 2 5295 6570",Nocturno,Consalud,"Part time"
"Guillermina Miranda Nazario",16698058,5,Guillerminanazario@viajes.cl,guillermina9256,45Zhc05d7AyGJQD5,"+56 2 4247 1803",Nocturno,Fonasa,"Full time"
"Alejandro Rubio Carvajal",10711906,10,alruca@viajes.cl,alejandro1460,uH4u17wzHc6i,"+56 9 5349 6089",Diurno,Colmena,"Full time"
"Rosario Peres Meraz",15597737,10,rosario6891@viajes.cl,rosario5177,KK3ow9fs41D7,"+56 9 0281 0581",Nocturno,Banmédica,"Full time"
"Margarita Vergara Montes",18492807,8,margarita2183@viajes.cl,margarita2113,DHtcjsI5FXyyQdFE,"+56 9 8738 7530",Diurno,Consalud,"Full time"
"Sra. Rodrigo Gracia Farías",27639412,6,sra.6767@viajes.cl,srrogrfa,6uwYYHp4sQWhk,"+56 2 1036 0355",Diurno,Fonasa,"Part time"
"Alejandra Flórez Irizarry",10685013,5,Alejandrairizarry@viajes.cl,alejandra7490,paOXTSI9sW4,"+56 2 0132 2261",Diurno,Consalud,"Full time"
"Samuel Madrigal Reséndez",11997490,9,SamuelresOondez@viajes.cl,samuel4996,cnLWxMklW8a6M80,"+56 9 8112 3234",Diurno,Consalud,"Part time"
"Luz Garay Bernal",18961450,10,Luzbernal@viajes.cl,lugabe,i6nZ4jdLPD,"+56 2 6252 2428",Diurno,Consalud,"Part time"
"María Elena Acevedo Palomino",26327455,5,maelacpa@viajes.cl,maelacpa,uRru1J5Ng7YApX54,"+56 9 4710 2087",Diurno,Banmédica,"Part time"
"Sra. Patricio Fajardo Zelaya",11463459,10,sra.4397@viajes.cl,sra.201,K3zUsykzbg7OS,"+56 9 8715 9197",Diurno,"Más vida","Part time"
"Pablo Montero Carmona",16074263,1,pamoca@viajes.cl,Pablocarmona,aooVWB5r5TNB,"+56 2 0694 7625",Diurno,Colmena,"Part time"
"Guillermina Abreu Santiago",24009775,3,guabsa@viajes.cl,Guillerminasantiago,JF94VDSiSTc,"+56 2 9566 0783",Diurno,Banmédica,"Full time"
"Sra. Clemente Rincón Vázquez",13461775,6,Sra.vOezquez@viajes.cl,srclrivá,76s60RhsFP4y,"+56 9 4532 6668",Nocturno,Colmena,"Part time"
"Julio Prado Esquivel",5795648,8,jupres@viajes.cl,julio5438,Z252KsSc,"+56 9 7499 6483",Nocturno,Banmédica,"Part time"
"Samuel Porras Colunga",12350526,3,samuel9685@viajes.cl,sapoco,L9XLBINLeu63,"+56 9 7572 8238",Diurno,"Más vida","Part time"
"Gloria Abeyta Gómez",3359017,2,glabgOI@viajes.cl,gloria208,,"+56 9 1629 7875",Diurno,Consalud,
"Horacio Canales Lovato",26634450,3,horacio9994@viajes.cl,Horaciolovato,DDCM7R873x,"+56 9 0027 8170",Diurno,"Más vida","Full time"
"Alberto Arenas Arreola",11711912,2,Albertoarreola@viajes.cl,alarar,JZX5Tpk7UVbB23uO,"+56 9 7961 1044",Nocturno,Colmena,"Part time"
"Óscar Archuleta Gallardo",17488143,10,OIscar2228@viajes.cl,Óscargallardo,Vc68p3Q9JsGl,"+56 9 9054 9161",Nocturno,"Más vida","Full time"
"Sr. Francisca Galindo Laboy",28219472,4,Sr.laboy@viajes.cl,srfrgala,ppt3X87nI,"+56 9 0873 3876",Nocturno,Colmena,"Full time"
"Elena Santana Sotelo",18626727,3,elsaso@viajes.cl,elena5768,6IomiZZ5qi3jHvI,"+56 9 1782 7996",Diurno,Banmédica,"Part time"
"Lorenzo Zapata Contreras",29601895,3,lozaco@viajes.cl,lozaco,wAVh1afO7EgmPqT2,"+56 9 3425 3386",Nocturno,Fonasa,"Full time"
"Julia Matos Sáenz",385142,7,julia6871@viajes.cl,Juliasáenz,7ESDJqbILXLW,"+56 9 7257 2167",Diurno,Banmédica,"Full time"
